,조사기준일,시도,행정구,"교육
(지원)청",학교급,"고등학교
유형",운영상특례,"학교
세부유형",학교명,본분교,설립,주야,"남녀공학
구분",상태,지역규모,통합구분,개교일,우편번호,주소,전화번호,팩스번호,홈페이지,편성학급수_계,1학년_학급수,2학년_학급수,3학년_학급수,4학년_학급수,5학년_학급수,6학년_학급수,학생수_총계_계,학생수_총계_남,학생수_총계_여,1학년_학생수_계,1학년_학생수_남,1학년_학생수_여,2학년_학생수_계,2학년_학생수_남,2학년_학생수_여,3학년_학생수_계,3학년_학생수_남,3학년_학생수_여,4학년_학생수_계,4학년_학생수_남,4학년_학생수_여,5학년_학생수_계,5학년_학생수_남,5학년_학생수_여,6학년_학생수_계,6학년_학생수_남,6학년_학생수_여,"학급당
 학생수",교원수_총계_계,교원수_총계_남,교원수_총계_여,교원수_정규교원_계,교원수_정규교원_남,교원수_정규교원_여,교원수_정규_교장_계,교원수_정규_교장_남,교원수_정규_교장_여,교원수_정규_교감_계,교원수_정규_교감_남,교원수_정규_교감_여,교원수_정규_수석_계,교원수_정규_수석_남,교원수_정규_수석_여,교원수_정규_보직_계,교원수_정규_보직_남,교원수_정규_보직_여,교원수_정규_일반_계,교원수_정규_일반_남,교원수_정규_일반_여,교원수_정규_특수_계,교원수_정규_특수_남,교원수_정규_특수_여,교원수_정규_상담_계,교원수_정규_상담_남,교원수_정규_상담_여,교원수_정규_사서_계,교원수_정규_사서_남,교원수_정규_사서_여,교원수_정규_실기_계,교원수_정규_실기_남,교원수_정규_실기_여,교원수_정규_보건_계,교원수_정규_보건_남,교원수_정규_보건_여,교원수_정규_영양_계,교원수_정규_영양_남,교원수_정규_영양_여,교원수_기간제_계,교원수_기간제_남,교원수_기간제_여,교원1인당 학생수,전체직원_계_x,전체직원_남,전체직원_여,정규직원_계,정규직원_남,정규직원_여,전체직원_계_y,"일반
교실","교과
교실","특별
교실",수준별교실,"기타
교실",교지면적,"학생
1인당
교지면적"
65,20231001,인천,부평구,북부,초등학교,,해당없음,초등학교,인천마곡초등학교,본교,공립,,,기존(원)교,특별/광역시,해당없음,19890901,213-07 ,인천광역시 부평구 마곡로27번길 16 (산곡동.인천마곡초등학교),032-522-4312,032-522-4352,http://magok.icees.kr/main.do,13,2,2,2,2,3,2,113,63,50,20,7,13,21,13,8,14,7,7,16,10,6,22,12,10,20,14,6,8.7,22,7,15,20,6,14,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,2.0,9.0,2.0,7.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2,1,1,5.1,13,2,11,3,1,2,14,16,2,1,1,2,13806,122.2
66,20231001,인천,부평구,북부,초등학교,,해당없음,초등학교,인천마장초등학교,본교,공립,,,기존(원)교,특별/광역시,해당없음,19970301,213-63 ,인천광역시 부평구 안남로 266 (청천동. 인천마장초등학교),032-505-5094,032-505-5095,http://majang.icees.kr,28,4,5,5,5,4,5,599,335,264,85,48,37,104,58,46,96,49,47,101,60,41,107,58,49,106,62,44,21.4,41,8,33,39,7,32,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,3.0,5.0,25.0,4.0,21.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2,1,1,14.6,20,3,17,4,1,3,20,28,3,4,0,0,10119,16.5
67,20231001,인천,부평구,북부,초등학교,,해당없음,초등학교,인천미산초등학교,본교,공립,,,기존(원)교,특별/광역시,해당없음,20010301,213-63 ,인천광역시 부평구 원적로 391 (산곡동. 미산초등학교),032-502-4524,032-502-4007,http://misan.icees.kr/,16,3,3,2,2,3,3,299,146,153,43,24,19,43,23,20,44,25,19,41,21,20,64,21,43,64,32,32,18.7,27,1,26,24,1,23,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,15.0,1.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3,0,3,11.1,15,1,14,3,0,3,16,22,2,3,0,4,15962,53.0
68,20231001,인천,부평구,북부,초등학교,,해당없음,초등학교,인천백운초등학교,본교,공립,,,기존(원)교,특별/광역시,해당없음,20000901,214-34 ,인천광역시 부평구 아트센터로 130 (십정동. 인천백운초등학교),032-507-6832,032-507-6835,http://ic-baegun.icees.kr/,24,4,4,4,4,4,4,507,276,231,91,46,45,73,36,37,94,46,48,79,50,29,83,45,38,87,53,34,21.1,34,7,27,31,7,24,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,4.0,5.0,17.0,2.0,15.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3,0,3,14.9,16,3,13,4,2,2,16,27,0,6,0,5,12185,26.1
69,20231001,인천,부평구,북부,초등학교,,해당없음,초등학교,인천부개초등학교,본교,공립,,,기존(원)교,특별/광역시,해당없음,19550501,214-20 ,인천광역시 부평구 마분로 9 .인천부개초등학교(부개동. 인천부개초등학교),032-517-3151,032-516-3551,http://bugae.icees.kr,16,2,2,3,2,3,4,259,126,133,32,12,20,40,17,23,49,25,24,39,21,18,44,21,23,55,30,25,16.2,25,6,19,22,5,17,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,13.0,1.0,12.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3,1,2,10.4,19,3,16,3,1,2,19,16,0,1,0,4,9534,36.4
70,20231001,인천,부평구,북부,초등학교,,해당없음,초등학교,인천부개서초등학교,본교,공립,,,기존(원)교,특별/광역시,해당없음,19830928,214-01 ,인천광역시 부평구 부일로 39 (부개동. 인천 부개서초등학교),032-628-1041,032-516-4328,http://bugaeseo.icees.kr,45,9,8,7,6,7,8,1073,531,542,211,102,109,185,93,92,171,82,89,163,87,76,181,88,93,162,79,83,23.8,63,13,50,56,11,45,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,5.0,7.0,37.0,5.0,32.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,7,2,5,17.0,21,2,19,3,1,2,19,41,1,3,0,0,19592,18.4
71,20231001,인천,부평구,북부,초등학교,,해당없음,초등학교,인천부곡초등학교,본교,공립,,,기존(원)교,특별/광역시,해당없음,19950901,213-76 ,인천광역시 부평구 마장로272번길 73 (산곡동),032-504-3254,032-504-3258,http://bugok.icees.kr/,44,6,6,7,8,9,8,1077,551,526,156,80,76,154,76,78,161,94,67,185,94,91,220,104,116,201,103,98,24.5,62,15,47,58,15,43,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,11.0,4.0,7.0,40.0,8.0,32.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,4,0,4,17.4,21,3,18,3,1,2,21,44,3,6,0,1,10948,10.1
72,20231001,인천,부평구,북부,초등학교,,해당없음,초등학교,인천부광초등학교,본교,공립,,,기존(원)교,특별/광역시,해당없음,19840301,213-49 ,인천광역시 부평구 충선로 104 (부개동),032-522-3375,032-515-0915,http://bugwang-e.icees.kr,24,5,4,3,4,4,4,403,198,205,65,32,33,76,39,37,57,21,36,74,37,37,76,36,40,55,33,22,16.8,33,4,29,31,4,27,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,6.0,18.0,2.0,16.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2,0,2,12.2,15,2,13,3,0,3,15,24,0,9,0,0,13293,33.7
73,20231001,인천,부평구,북부,초등학교,,해당없음,초등학교,인천부내초등학교,본교,공립,,,기존(원)교,특별/광역시,해당없음,19980301,213-50 ,인천광역시 부평구 수변로 129 (부개동),032-361-8122,032-361-8124,http://bunae.icees.kr/main.do,29,4,4,4,6,5,6,632,320,312,86,47,39,96,45,51,109,54,55,106,48,58,108,59,49,127,67,60,21.8,38,9,29,37,9,28,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,3.0,7.0,21.0,4.0,17.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1,0,1,16.6,17,2,15,4,1,3,17,29,0,15,0,4,9689,15.2
74,20231001,인천,부평구,북부,초등학교,,해당없음,초등학교,인천부마초등학교,본교,공립,,,기존(원)교,특별/광역시,해당없음,20000301,213-62 ,인천광역시 부평구 안남로253번길 41 (산곡동. 인천부마초등학교),032-519-2544,032-519-2547,http://buma.icees.kr,32,6,5,6,4,6,5,721,364,357,115,56,59,121,57,64,127,66,61,104,50,54,132,70,62,122,65,57,22.5,46,7,39,42,7,35,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,3.0,7.0,25.0,3.0,22.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,4,0,4,15.7,21,6,15,4,3,1,21,37,2,6,0,0,9748,13.4
75,20231001,인천,부평구,북부,초등학교,,해당없음,초등학교,인천부원초등학교,본교,공립,,,기존(원)교,특별/광역시,해당없음,19820901,213-78 ,인천광역시 부평구 원적로472번길 29 (부평동. 인천부원초등학교),032-504-8470,032-503-8480,http://pwe.icees.kr,31,5,5,5,5,6,5,683,349,334,114,55,59,122,57,65,109,55,54,107,47,60,111,61,50,120,74,46,22.0,44,6,38,42,6,36,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,12.0,2.0,10.0,24.0,3.0,21.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2,0,2,15.5,19,2,17,4,0,4,21,35,0,6,0,4,14536,21.1
76,20231001,인천,부평구,북부,초등학교,,해당없음,초등학교,인천부평남초등학교,본교,공립,,,기존(원)교,특별/광역시,해당없음,19621105,214-08 ,인천광역시 부평구 경인로911번길 28 (부평동. 인천부평남초등학교),032-522-0454,032-516-3485,http://bunam.icees.kr,49,7,8,8,7,9,10,823,438,385,134,74,60,125,62,63,135,65,70,127,67,60,146,83,63,156,87,69,16.8,70,15,55,62,14,48,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,12.0,4.0,8.0,41.0,9.0,32.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,8,1,7,11.8,22,2,20,5,1,4,21,58,0,10,0,3,13825,16.8
77,20231001,인천,부평구,북부,초등학교,,해당없음,초등학교,인천부평동초등학교,본교,공립,,,기존(원)교,특별/광역시,해당없음,19400406,213-59 ,인천광역시 부평구 부평대로88번길 19 (부평동. 인천부평동초등학교),032-503-0907,032-516-1124,http://budongi.icees.kr,45,8,8,6,8,8,7,949,486,463,165,99,66,173,91,82,143,70,73,152,74,78,165,80,85,151,72,79,21.1,62,8,54,54,7,47,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,3.0,9.0,33.0,1.0,32.0,4.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,8,1,7,15.3,22,3,19,3,0,3,22,45,0,7,0,1,15371,15.8
78,20231001,인천,부평구,북부,초등학교,,해당없음,초등학교,인천부평북초등학교,본교,공립,,,기존(원)교,특별/광역시,해당없음,19680301,213-17 ,인천광역시 부평구 주부토로 292 (갈산동. 인천부평북초등학교),032-515-9812,032-513-7582,http://bubuk.icees.kr,21,4,3,3,4,4,3,356,172,184,54,27,27,55,27,28,64,37,27,48,18,30,72,33,39,63,30,33,17.0,30,6,24,28,6,22,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,4.0,15.0,3.0,12.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2,0,2,11.9,18,3,15,4,2,2,17,21,0,3,0,7,11623,31.9
79,20231001,인천,부평구,북부,초등학교,,해당없음,초등학교,인천부평서초등학교,본교,공립,,,기존(원)교,특별/광역시,해당없음,19460901,213-88 ,인천광역시 부평구 부평문화로53번길 19 . 부평서초등학교 (부평동. 북부교육청),032-529-7543,032-529-7540,http://bps.icees.kr,32,5,5,5,6,5,6,733,364,369,115,56,59,123,62,61,117,59,58,122,55,67,131,64,67,125,68,57,22.9,41,8,33,38,8,30,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11.0,6.0,5.0,23.0,1.0,22.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3,0,3,17.9,16,2,14,4,2,2,18,56,0,5,0,1,12377,16.7
80,20231001,인천,부평구,북부,초등학교,,해당없음,초등학교,인천부흥초등학교,본교,공립,,,기존(원)교,특별/광역시,해당없음,19640313,213-97 ,인천광역시 부평구 부흥로366번길 34 (부평동. 인천부흥초등학교),032-628-9038,032-516-2760,http://bh.icees.kr,46,9,8,7,8,7,7,1034,494,540,198,92,106,186,96,90,182,84,98,163,83,80,158,69,89,147,70,77,22.5,63,7,56,54,4,50,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,13.0,3.0,10.0,36.0,1.0,35.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9,3,6,16.4,21,3,18,4,0,4,21,46,0,5,3,2,16616,15.9
81,20231001,인천,부평구,북부,초등학교,,해당없음,초등학교,인천부일초등학교,본교,공립,,,기존(원)교,특별/광역시,해당없음,19990301,213-47 ,인천광역시 부평구 부흥북로 175 (부개동. 인천부일초등학교),032-458-9085,032-361-2145,http://puil.icees.kr,22,3,5,3,3,3,5,355,175,180,55,27,28,73,34,39,50,22,28,46,25,21,54,26,28,77,41,36,16.1,30,2,28,28,2,26,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,7.0,15.0,0.0,15.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2,0,2,11.8,20,3,17,5,1,4,20,24,2,4,0,2,9400,26.1
82,20231001,인천,부평구,북부,초등학교,,해당없음,초등학교,인천산곡초등학교,본교,공립,,,기존(원)교,특별/광역시,해당없음,19531010,213-69 ,인천광역시 부평구 길주로354번길 39 (산곡동. 인천산곡초등학교),032-518-1783,032-516-2850,http://sangok.icees.kr/,20,4,4,3,2,4,3,411,217,194,94,52,42,80,39,41,62,34,28,53,23,30,67,38,29,55,31,24,20.6,29,4,25,27,4,23,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,6.0,2.0,4.0,14.0,0.0,14.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2,0,2,14.2,17,3,14,4,1,3,16,24,5,8,0,12,15888,39.0
83,20231001,인천,부평구,북부,초등학교,,해당없음,초등학교,인천산곡남초등학교,본교,공립,,,기존(원)교,특별/광역시,해당없음,19860301,213-80 ,인천광역시 부평구 부흥로144번길 30 (산곡동. 산곡남초등학교),032-516-7390,032-516-7391,http://sangoknam.icees.kr,23,3,3,5,4,3,5,502,250,252,80,43,37,71,32,39,89,40,49,87,50,37,80,36,44,95,49,46,21.8,31,5,26,29,5,24,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,2.0,6.0,15.0,1.0,14.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2,0,2,16.2,23,3,20,5,1,4,22,27,0,14,0,5,10088,19.8
84,20231001,인천,부평구,북부,초등학교,,해당없음,초등학교,인천산곡북초등학교,본교,공립,,,기존(원)교,특별/광역시,해당없음,19840301,213-09 ,인천광역시 부평구 산청로 18 (산곡동. 인천산곡북초등학교),032-516-5664,032-522-5094,http://sgb.icees.kr,18,3,3,2,3,4,3,295,141,154,53,21,32,50,26,24,44,23,21,38,21,17,57,27,30,53,23,30,16.4,28,5,23,25,4,21,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,6.0,13.0,2.0,11.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3,1,2,10.5,16,2,14,4,1,3,16,18,0,7,0,0,12087,40.8
85,20231001,인천,부평구,북부,초등학교,,해당없음,초등학교,인천삼산초등학교,본교,공립,,,기존(원)교,특별/광역시,해당없음,19860301,213-18 ,인천광역시 부평구 후정동로 44 (삼산동),032-525-0167,032-628-0250,http://isamsan.icees.kr/,29,6,6,4,4,4,5,598,318,280,96,46,50,108,56,52,103,59,44,85,49,36,100,56,44,106,52,54,20.6,38,5,33,35,4,31,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,7.0,21.0,1.0,20.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3,1,2,15.7,16,1,15,3,0,3,16,33,0,7,0,8,14449,24.6
86,20231001,인천,부평구,북부,초등학교,,해당없음,초등학교,인천용마초등학교,본교,공립,,,기존(원)교,특별/광역시,해당없음,19990901,213-12 ,인천광역시 부평구 세월천로30번길 58 (청천동. 인천용마초등학교),032-523-2795,032-523-2799,http://ym.icees.kr,33,5,5,6,6,5,6,579,285,294,88,38,50,93,46,47,106,42,64,102,49,53,90,54,36,100,56,44,17.5,45,4,41,40,4,36,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,8.0,27.0,2.0,25.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5,0,5,12.9,19,1,18,3,1,2,19,33,0,5,0,2,10919,18.7
87,20231001,인천,부평구,북부,초등학교,,해당없음,초등학교,인천신촌초등학교,본교,공립,,,기존(원)교,특별/광역시,해당없음,19820901,213-75 ,인천광역시 부평구 경원대로 1215 (십정동. 인천신촌초등학교),032-628-0850,032-526-6657,http://icsce.icees.kr/,19,3,3,3,3,3,4,345,186,159,62,37,25,66,33,33,57,29,28,46,23,23,61,29,32,53,35,18,18.2,29,6,23,27,6,21,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,3.0,3.0,14.0,2.0,12.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2,0,2,11.9,14,2,12,4,1,3,14,19,0,4,0,2,11852,36.7
88,20231001,인천,부평구,북부,초등학교,,해당없음,초등학교,인천십정초등학교,본교,공립,,,기존(원)교,특별/광역시,해당없음,19840301,214-51 ,인천광역시 부평구 배곶북로 10-6 .인천십정초등학교(십정동),032-421-1060,032-424-4075,http://sipjeong.icees.kr/,16,1,4,3,2,4,2,242,128,114,22,7,15,41,22,19,50,26,24,34,21,13,55,29,26,40,23,17,15.1,25,4,21,24,3,21,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,4.0,12.0,1.0,11.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1,1,0,9.7,16,2,14,5,1,4,15,16,2,2,0,12,9306,39.1
89,20231001,인천,부평구,북부,초등학교,,해당없음,초등학교,인천일신초등학교,본교,공립,,,기존(원)교,특별/광역시,해당없음,19850901,214-22 ,인천광역시 부평구 항동로75번길 36 (일신동. 인천일신초등학교),032-503-9603,032-503-9617,http://ise.icees.kr/main.do,18,2,3,4,3,3,3,354,188,166,50,23,27,51,22,29,63,44,19,57,21,36,71,37,34,62,41,21,19.7,29,5,24,26,4,22,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,4.0,13.0,1.0,12.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3,1,2,12.2,16,1,15,3,0,3,16,25,2,11,0,3,13825,38.8
90,20231001,인천,부평구,북부,초등학교,,해당없음,초등학교,인천청천초등학교,본교,공립,,,기존(원)교,특별/광역시,해당없음,19730301,213-03 ,인천광역시 부평구 산청로127번길 12-5 (청천동. 인천청천초등학교),032-516-2823,032-516-2830,http://icce.icees.kr/,21,3,3,4,3,3,5,413,207,206,69,32,37,65,30,35,72,32,40,59,25,34,70,46,24,78,42,36,19.7,33,6,27,32,6,26,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,3.0,4.0,19.0,0.0,19.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,1,12.5,16,1,15,3,0,3,18,21,0,4,0,0,12809,30.9
91,20231001,인천,부평구,북부,초등학교,,해당없음,초등학교,인천하정초등학교,본교,공립,,,기존(원)교,특별/광역시,해당없음,19910301,214-44 ,인천광역시 부평구 이규보로 14 (십정동. 인천하정초등학교),032-429-3867,032-428-3727,http://hj.icees.kr/,21,5,3,3,3,3,4,475,233,242,104,54,50,71,34,37,72,44,28,71,30,41,74,36,38,83,35,48,22.6,32,7,25,27,7,20,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,3.0,6.0,15.0,2.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,5,14.8,16,3,13,3,0,3,16,43,0,4,0,2,12071,25.4
92,20231001,인천,부평구,북부,초등학교,,해당없음,초등학교,인천한길초등학교,본교,공립,,,기존(원)교,특별/광역시,해당없음,20000901,213-21 ,인천광역시 부평구 영성중로 32 (삼산동),032-507-4874,032-507-4875,http://hangil.icees.kr/,27,4,4,5,4,5,5,573,279,294,85,48,37,79,37,42,93,42,51,91,44,47,112,55,57,113,53,60,21.2,35,6,29,33,6,27,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,7.0,20.0,4.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2,0,2,16.4,21,3,18,4,1,3,21,29,0,8,0,0,11897,20.3
93,20231001,인천,부평구,북부,초등학교,,해당없음,초등학교,인천후정초등학교,본교,공립,,,기존(원)교,특별/광역시,해당없음,20030901,213-19 ,인천광역시 부평구 영성서로 56 (삼산동),032-517-2651,032-517-2496,http://hujeong.icees.kr/,19,2,3,3,3,4,4,407,199,208,54,29,25,62,26,36,74,38,36,61,31,30,76,39,37,80,36,44,21.4,25,3,22,24,3,21,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,4.0,13.0,1.0,12.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,1,16.3,17,3,14,3,1,2,18,19,13,5,0,1,10925,26.3
94,20231001,인천,부평구,북부,초등학교,,해당없음,초등학교,인천굴포초등학교,본교,공립,,,기존(원)교,특별/광역시,해당없음,20040901,213-41 ,인천광역시 부평구 충선로234번길 19 . 인천굴포초등학교 (삼산동),032-511-3870,032-511-3879,http://gulpo.icees.kr,35,5,5,5,6,7,7,883,448,435,103,52,51,135,62,73,119,60,59,164,84,80,168,82,86,194,108,86,25.2,47,9,38,44,8,36,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,5.0,7.0,26.0,2.0,24.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3,1,2,18.8,19,2,17,3,0,3,19,44,0,6,0,4,12214,13.9
95,20231001,인천,부평구,북부,초등학교,,해당없음,초등학교,인천진산초등학교,본교,공립,,,기존(원)교,특별/광역시,해당없음,20040901,213-42 ,인천광역시 부평구 굴포로 194-10 (삼산동. 인천진산초등학교),032-511-3713,032-511-3712,http://ijs.icees.kr,14,2,2,2,2,3,3,261,128,133,33,15,18,33,18,15,46,21,25,42,24,18,44,19,25,63,31,32,18.6,26,4,22,23,4,19,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,4.0,12.0,3.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3,0,3,10.0,14,2,12,3,1,2,13,28,0,7,0,0,13507,51.4
96,20231001,인천,부평구,북부,초등학교,,해당없음,초등학교,인천영선초등학교,본교,공립,,,기존(원)교,특별/광역시,해당없음,20050901,213-23 ,인천광역시 부평구 충선로 293 (삼산동.영선초등학교),032-521-7384,032-521-7386,http://iys.icees.kr,30,4,5,4,5,6,6,700,333,367,83,33,50,113,50,63,104,55,49,110,50,60,154,74,80,136,71,65,23.3,42,9,33,37,7,30,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,3.0,7.0,22.0,3.0,19.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,5,2,3,16.7,20,4,16,4,2,2,20,35,3,4,0,1,13355,19.0
97,20231001,인천,부평구,북부,초등학교,,해당없음,초등학교,인천금마초등학교,본교,공립,,,기존(원)교,특별/광역시,해당없음,20060928,214-57 ,인천광역시 부평구 일신로 88 (구산동. 금마초등학교),032-508-6070,032-508-6082,http://geumma.icees.kr,21,3,3,4,4,3,4,301,164,137,56,25,31,52,29,23,49,24,25,46,27,19,51,33,18,47,26,21,14.3,29,5,24,27,5,22,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,16.0,1.0,15.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2,0,2,10.4,16,1,15,3,0,3,16,23,0,5,0,4,9459,30.5
98,20231001,인천,부평구,북부,초등학교,,해당없음,초등학교,한일초등학교,본교,사립,,,기존(원)교,특별/광역시,해당없음,19650301,213-68 ,인천광역시 부평구 원적로 247 (산곡동),032-502-5621,032-513-0422,http://hanil.icees.kr,12,2,2,2,2,2,2,310,162,148,60,31,29,60,30,30,50,29,21,58,25,33,49,27,22,33,20,13,25.8,17,13,4,14,11,3,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,8.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,18.2,2,0,2,2,0,2,2,12,0,6,0,0,2420,7.8
